PC1,PC2,Cluster
-2.3602438866297955,-0.387460077308233,3
-1.0512034875952572,-1.7572360108675082,0
0.5702378040184624,1.81444453367452,1
-1.225875615236739,3.069325375693467,1
-0.7632924881424249,-1.893097725451427,0
0.9859170600807924,-1.6220036358857093,0
-3.1853293367740023,0.6667547150629423,3
-1.6607723462587076,-1.8737921942494888,0
1.1075693243009783,-0.7090037757323957,2
3.6765594071370256,1.0066429306688107,2
-1.8152617467735368,1.0304144668367534,3
3.941149759473338,0.6884970104430627,2
0.8860045270083694,-1.0625496601611797,0
1.0103773537615808,-1.255010973677769,0
1.265390420248732,-0.1768390450859422,2
-0.2239381036223234,-2.8402871921944897,0
-2.467781681712515,0.2016698178556328,3
0.6671062806399751,-1.5521771569566316,0
-1.0766341478,-0.9802157320157492,0
-3.3172777469834838,-0.5546602791632369,3
1.846296031552594,0.0501532133619692,2
1.941640522383477,-1.8851456182210216,2
-2.155489051983708,0.4567288244354187,3
3.04408466203411,-0.3002988132093165,2
-2.5945034129466387,0.0407246098295743,3
2.3686658666112583,-0.1375337792814261,2
-1.4185313819301315,2.2655329126299315,1
1.871855506276638,1.5428360301367927,2
3.1964004872405263,-0.787451437553777,2
-0.5019140383786805,2.3758676642800896,1
0.619589531180468,-0.9573565123340796,0
0.9780091146149829,-0.5488638189477957,2
-1.7522558977944347,2.07819903518706,1
-2.674329443295286,-0.968715248143345,3
-3.1682047032794856,-0.27925869655405,3
0.8568446599957947,-2.2845351952624102,0
-0.720872509843121,2.4203631495439426,1
-0.5888408800640663,2.9106399093340527,1
0.9999179936616208,0.3535008540869715,2
2.3457972010155954,-1.460793391358342,2
2.321814138257531,-0.93215843020575,2
-2.438128315440657,0.2171768087754818,3
2.646470363275644,0.8814880730962001,2
2.9102369062448004,0.2810257023904888,2
4.053308164257032,0.3077862069551371,2
0.3211465417274198,-1.3123662809450318,0
-0.6580620005990787,-2.3956453317755533,0
3.89257889260898,0.0963901275192437,2
-0.649575179185523,2.833503223216972,1
2.3660381844053187,0.5842693946126161,2
4.2059384249461695,0.0957166188230815,2
-0.4943926393316729,-0.9684382951422026,0
2.2292049513116563,-1.2879831336889744,2
-2.168291042760225,0.9906995855265686,3
1.835303245064332,-1.7033640641882295,2
1.2622187483937688,0.6230558183855787,2
0.5182669265060548,-0.1414707915115469,2
-1.4425067380511964,2.79418913199841,1
-0.8546143935042047,-2.5454671579718693,0
0.7897907132215918,-1.7935796788362004,0
-2.2182578646300164,0.5185820179707196,3
-0.7327189534672591,-3.0105729498238336,0
0.4941861332498319,-0.676088522880406,0
1.0099842517771238,-0.5890339803757405,2
-2.978603642111781,0.843241702820288,3
1.0110256354893794,-1.5108077089306065,0
1.6505100582716947,-0.624373192904221,2
1.5895199298473115,1.0361044951805274,2
0.7283249724902279,-1.8473513864144755,0
-3.014939738981661,-0.170670468432698,3
-3.067262090895125,-0.5766485101890597,3
2.4109445524186546,0.9237009900014096,2
3.378538840998892,1.0793962572558582,2
3.244022015252417,-0.7457909800661252,2
0.0813095397202264,2.097712601032163,1
-1.2190465423481651,3.077998762222933,1
-3.2472682023164587,-0.0570870919706133,3
3.377721217719179,-0.6288277037279801,2
-1.1238848328317164,-1.908623065943908,0
1.8239647142679565,-1.988091243991316,2
-2.0277865707026805,2.050843981153565,1
-0.921352384174382,-2.900786049107522,0
2.0576664085587497,-0.3388173325630543,2
-0.3931680946578093,-2.3197753313498577,0
-0.9723118933839228,1.778430430022644,1
1.5029364961187563,-0.8241083952220423,2
-1.285958082013552,3.079085250157604,1
-2.428615134717017,-0.7710129141752639,3
1.9502328396861683,-0.2681559893799798,2
-0.9406863647003852,-2.8363379406170157,0
2.625792829630422,0.0861037514033833,2
1.1330086480109147,-0.0962943132448262,2
-0.4860167416312357,-3.069559884882254,0
0.2803200523359785,1.7111397293318211,1
-2.825581711976658,-0.914860582845238,3
-0.0518408158856824,-2.9645403082968227,0
-2.7076588797730823,-0.3395094513628168,3
